customer_id,city,locality,age_group,acquisition_channel,signup_date,is_app_user
C04524,Bengaluru,Marathahalli,25-34,referral,2024-09-10 00:00:00,1
C04525,Bengaluru,Bellandur,25-34,paid_app_install,2024-09-04 00:00:00,1
C04526,Bengaluru,Whitefield,35-44,organic,2025-02-16 00:00:00,1
C04527,Bengaluru,Jayanagar,25-34,INFLUENCER,2024-11-05 00:00:00,1
C04528,Bengaluru,Electronic City,35-44,paid_app_install,2024-06-14 00:00:00,1
C04529,Bengaluru,BTM Layout,18-24,influencer,2025-07-06 00:00:00,1
C04530,Bengaluru,Koramangala,55+,paid_app_install,2024-06-06 00:00:00,1
C04531,Bengaluru,Koramangala,35-44,organic,2025-02-04 00:00:00,1
C04532,Bengaluru,Koramangala,35-44,influencer,2025-02-11 00:00:00,1
C04533,Bengaluru,Koramangala,25-34,coupon,2025-12-03 00:00:00,0
C04534,Bengaluru,HSR Layout,18-24,influencer,2024-06-11 00:00:00,1
C04535,Bengaluru,BTM Layout,25-34,influencer,2024-11-11 00:00:00,1
C04536,Bengaluru,BTM Layout,35-44,paid_app_install,2024-09-09 00:00:00,1
C04537,Bengaluru,Whitefield,35-44,referral,2024-08-12 00:00:00,1
C04538,Bengaluru,Marathahalli,25-34,paid_app_install,2024-06-18 00:00:00,1
C04539,Bengaluru,Indiranagar,35-44,COUPON,2024-10-27 00:00:00,1
C04540,Bengaluru,Indiranagar,35-44,Organic,2024-09-26 00:00:00,1
C04541,Bengaluru,Koramangala,18-24,coupon,2024-06-20 00:00:00,1
C04542,Bengaluru,BTM Layout,25-34,ORGANIC,2024-11-18 00:00:00,1
C04543,Bengaluru,Koramangala,35-44,referral,2025-01-28 00:00:00,0
C04544,Bengaluru,HSR Layout,25-34,Coupon,2025-02-18 00:00:00,1
C04545,Bengaluru,Whitefield,35-44,paid_app_install,2025-07-30 00:00:00,1
C04546,Bengaluru,Bellandur,25-34,Coupon,2024-09-03 00:00:00,1
C04547,Bengaluru,Indiranagar,55+,coupon,2025-12-03 00:00:00,0
C04548,Bengaluru,Marathahalli,18-24,referral,2025-05-28 00:00:00,1
C04549,Bengaluru,Marathahalli,25-34,influencer,2024-08-03 00:00:00,1
C04550,Bengaluru,Bellandur,18-24,REFERRAL,2024-07-02 00:00:00,1
C04551,Bengaluru,Yelahanka,18-24,referral,2024-09-11 00:00:00,1
C04552,Bengaluru,Indiranagar,25-34,referral,2024-09-01 00:00:00,1
C04553,Bengaluru,Koramangala,18-24,paid_app_install,2024-11-02 00:00:00,1
C04554,Bengaluru,Electronic City,55+,referral,2024-11-05 00:00:00,1
C04555,Bengaluru,Whitefield,45-54,paid_app_install,2025-02-05 00:00:00,1
C04556,Bengaluru,BTM Layout,25-34,paid_app_install,2024-10-07 00:00:00,1
C04557,Bengaluru,Marathahalli,35-44,organic,2024-06-20 00:00:00,1
C04558,Bengaluru,Marathahalli,25-34,influencer,2025-05-18 00:00:00,1
C04559,Bengaluru,Yelahanka,35-44,referral,2024-08-06 00:00:00,1
C04560,Bengaluru,Yelahanka,35-44,referral,2026-03-02 00:00:00,1
C04561,Bengaluru,Jayanagar,18-24,paid_app_install,2024-06-23 00:00:00,1
C04562,Bengaluru,HSR Layout,35-44,influencer,2025-12-24 00:00:00,1
C04563,Bengaluru,Electronic City,35-44,coupon,2024-06-18 00:00:00,1
C04564,Bengaluru,Indiranagar,25-34,paid_app_install,2024-07-18 00:00:00,1
C04565,Bengaluru,Koramangala,45-54,INFLUENCER,2024-06-09 00:00:00,1
C04566,Bengaluru,Electronic City,45-54,paid_app_install,2025-01-06 00:00:00,0
C04567,Bengaluru,Koramangala,25-34,organic,2025-05-08 00:00:00,1
C04568,Bengaluru,Koramangala,35-44,organic,2024-09-11 00:00:00,1
C04569,Bengaluru,Indiranagar,55+,Organic,2025-09-18 00:00:00,1
C04570,Bengaluru,Electronic City,25-34,referral,2024-11-08 00:00:00,1
C04571,Bengaluru,BTM Layout,25-34,organic,2024-11-26 00:00:00,1
C04572,Bengaluru,Marathahalli,25-34,word_of_mouth,2025-05-03 00:00:00,1
C04573,Bengaluru,Koramangala,45-54,influencer,2024-08-03 00:00:00,1
C04574,Bengaluru,Jayanagar,35-44,influencer,2024-08-18 00:00:00,1
C04575,Bengaluru,Jayanagar,18-24,organic,2025-07-31 00:00:00,1
C04576,Bengaluru,HSR Layout,55+,referral,2025-07-22 00:00:00,1
C04577,Bengaluru,Whitefield,35-44,Referral,2026-03-31 00:00:00,1
C04578,Bengaluru,Koramangala,45-54,influencer,2025-07-23 00:00:00,1
C04579,Bengaluru,Yelahanka,18-24,referral,2024-06-25 00:00:00,1
C04580,Bengaluru,Marathahalli,25-34,referral,2025-04-09 00:00:00,1
C04581,Bengaluru,Yelahanka,35-44,influencer,2024-09-03 00:00:00,1
C04582,Bengaluru,HSR Layout,25-34,paid_app_install,2026-03-31 00:00:00,1
C04583,Bengaluru,Bellandur,35-44,organic,2024-09-24 00:00:00,0
C04584,Bengaluru,Jayanagar,35-44,paid_app_install,2024-10-24 00:00:00,1
C04585,Bengaluru,Jayanagar,25-34,influencer,2024-10-14 00:00:00,1
C04586,Bengaluru,Yelahanka,35-44,Influencer,2024-08-09 00:00:00,1
C04587,Bengaluru,Whitefield,18-24,referral,2024-06-15 00:00:00,1
C04588,Bengaluru,Indiranagar,25-34,REFERRAL,2025-07-12 00:00:00,1
C04589,Bengaluru,Marathahalli,18-24,organic,2025-03-20 00:00:00,1
C04590,Bengaluru,Jayanagar,25-34,word_of_mouth,2024-06-28 00:00:00,1
C04591,,BTM Layout,25-34,referral,2025-02-25 00:00:00,1
C04592,,Koramangala,35-44,word_of_mouth,2024-11-24 00:00:00,1
C04593,Bengaluru,BTM Layout,35-44,referral,2024-09-03 00:00:00,1
C04594,Bengaluru,HSR Layout,25-34,organic,2024-07-23 00:00:00,1
C04595,Bengaluru,Whitefield,35-44,referral,2025-05-20 00:00:00,1
C04596,Bengaluru,Marathahalli,18-24,Organic,2025-01-03 00:00:00,1
C04597,Bengaluru,Jayanagar,25-34,coupon,2024-10-21 00:00:00,1
C04598,Bengaluru,Koramangala,35-44,paid_app_install,2024-11-17 00:00:00,1
C04599,Bengaluru,Whitefield,35-44,paid_app_install,2024-06-18 00:00:00,0
C04600,Bengaluru,Koramangala,35-44,influencer,2024-09-24 00:00:00,1
C04601,Bengaluru,Koramangala,25-34,INFLUENCER,2024-07-09 00:00:00,1
C04602,Bengaluru,Bellandur,35-44,word_of_mouth,2024-07-13 00:00:00,1
C04603,Bengaluru,Electronic City,35-44,organic,2024-12-12 00:00:00,1
C04604,Bengaluru,HSR Layout,55+,Paid_App_Install,2025-08-10 00:00:00,1
C04605,Bengaluru,Jayanagar,25-34,influencer,2024-09-02 00:00:00,0
C04606,Bengaluru,Electronic City,25-34,word_of_mouth,2024-07-12 00:00:00,0
C04607,Bengaluru,Bellandur,35-44,paid_app_install,2024-12-06 00:00:00,1
C04608,Bengaluru,Koramangala,55+,word_of_mouth,2025-06-04 00:00:00,1
C04609,Bengaluru,Yelahanka,25-34,influencer,2025-02-04 00:00:00,1
C04610,Bengaluru,HSR Layout,25-34,ORGANIC,2025-06-01 00:00:00,1
C04611,Bengaluru,HSR Layout,25-34,referral,2024-10-17 00:00:00,1
C04612,Bengaluru,Indiranagar,25-34,paid_app_install,2025-02-06 00:00:00,1
C04613,Bengaluru,Whitefield,25-34,paid_app_install,2024-06-28 00:00:00,1
C04614,Bengaluru,Indiranagar,18-24,organic,2024-08-17 00:00:00,0
C04615,Bengaluru,Koramangala,25-34,referral,2024-08-28 00:00:00,1
C04616,Bengaluru,HSR Layout,25-34,organic,2024-10-07 00:00:00,1
C04617,Bengaluru,Bellandur,25-34,coupon,2025-09-20 00:00:00,1
C04618,Bengaluru,Electronic City,25-34,ORGANIC,2025-06-09 00:00:00,1
C04619,Bengaluru,HSR Layout,18-24,influencer,2024-06-27 00:00:00,1
C04620,Bengaluru,Electronic City,55+,organic,2024-07-05 00:00:00,1
C04621,Bengaluru,Electronic City,25-34,referral,2024-08-19 00:00:00,1
C04622,Bengaluru,Jayanagar,35-44,coupon,2024-08-01 00:00:00,1
C04623,Bengaluru,Koramangala,25-34,organic,2024-11-19 00:00:00,1
C04624,Bengaluru,Jayanagar,45-54,ORGANIC,2025-07-25 00:00:00,1
C04625,Bengaluru,Yelahanka,25-34,ORGANIC,2026-01-12 00:00:00,1
C04626,Bengaluru,Jayanagar,25-34,referral,2024-12-08 00:00:00,1
C04627,Bengaluru,HSR Layout,25-34,influencer,2025-04-24 00:00:00,1
C04628,,BTM Layout,35-44,referral,2024-10-13 00:00:00,1
C04629,Bengaluru,Marathahalli,25-34,influencer,2024-07-13 00:00:00,0
C04630,Bengaluru,BTM Layout,25-34,Organic,2024-10-12 00:00:00,1
C04631,Bengaluru,Indiranagar,18-24,coupon,2024-10-24 00:00:00,1
C04632,Bengaluru,HSR Layout,35-44,Paid_App_Install,2025-01-31 00:00:00,1
C04633,Bengaluru,Bellandur,25-34,word_of_mouth,2024-07-15 00:00:00,1
C04634,Bengaluru,Electronic City,18-24,coupon,2024-08-22 00:00:00,1
C04635,Bengaluru,Indiranagar,25-34,referral,2024-08-21 00:00:00,1
C04636,Bengaluru,Yelahanka,25-34,Referral,2025-12-29 00:00:00,1
C04637,Bengaluru,HSR Layout,35-44,paid_app_install,2024-09-14 00:00:00,1
C04638,Bengaluru,Marathahalli,18-24,organic,2025-02-09 00:00:00,1
C04639,Bengaluru,Jayanagar,25-34,referral,2025-02-06 00:00:00,1
C04640,Bengaluru,Bellandur,35-44,organic,2024-07-26 00:00:00,1
C04641,Bengaluru,Yelahanka,35-44,referral,2024-10-31 00:00:00,1
C04642,,HSR Layout,25-34,Influencer,2025-07-10 00:00:00,0
C04643,Bengaluru,Electronic City,35-44,organic,2024-09-25 00:00:00,1
C04644,Bengaluru,Indiranagar,25-34,organic,2025-11-05 00:00:00,1
C04645,Bengaluru,Jayanagar,25-34,Paid_App_Install,2024-07-14 00:00:00,1
C04646,Bengaluru,Jayanagar,55+,organic,2024-06-14 00:00:00,1
C04647,Bengaluru,Marathahalli,45-54,word_of_mouth,2025-07-05 00:00:00,0
C04648,Bengaluru,Koramangala,25-34,organic,2025-05-05 00:00:00,1
C04649,Bengaluru,Electronic City,18-24,influencer,2026-03-31 00:00:00,1
C04650,Bengaluru,Koramangala,25-34,Referral,2024-12-22 00:00:00,1
C04651,Bengaluru,Indiranagar,18-24,organic,2025-10-10 00:00:00,1
C04652,Bengaluru,Jayanagar,18-24,referral,2025-04-12 00:00:00,1
C04653,Bengaluru,Whitefield,25-34,referral,2025-05-01 00:00:00,1
C04654,Bengaluru,Bellandur,45-54,coupon,2024-10-30 00:00:00,1
C04655,Bengaluru,HSR Layout,45-54,paid_app_install,2024-08-26 00:00:00,0
C04656,Bengaluru,Koramangala,25-34,ORGANIC,2025-10-04 00:00:00,1
C04657,Bengaluru,Bellandur,25-34,organic,2024-09-10 00:00:00,1
C04658,Bengaluru,BTM Layout,18-24,Referral,2024-10-18 00:00:00,1
C04659,Bengaluru,Koramangala,25-34,organic,2024-09-15 00:00:00,1
C04660,Bengaluru,Jayanagar,18-24,referral,2024-10-28 00:00:00,1
C04661,Bengaluru,BTM Layout,35-44,word_of_mouth,2024-09-23 00:00:00,0
C04662,Bengaluru,Marathahalli,18-24,referral,2024-06-09 00:00:00,1
C04663,Bengaluru,Whitefield,45-54,paid_app_install,2025-06-20 00:00:00,0
C04664,Bengaluru,Bellandur,35-44,influencer,2024-09-14 00:00:00,1
C04665,Bengaluru,Bellandur,25-34,paid_app_install,2024-11-08 00:00:00,1
C04666,Bengaluru,Jayanagar,18-24,organic,2024-06-27 00:00:00,1
C04667,Bengaluru,Indiranagar,35-44,paid_app_install,2024-06-01 00:00:00,1
C04668,Bengaluru,Bellandur,45-54,coupon,2024-07-21 00:00:00,0
C04669,Bengaluru,Marathahalli,35-44,Organic,2025-01-06 00:00:00,1
C04670,Bengaluru,Jayanagar,25-34,Referral,2024-06-19 00:00:00,1
C04671,Bengaluru,HSR Layout,25-34,word_of_mouth,2025-08-06 00:00:00,1
C04672,Bengaluru,Electronic City,25-34,Paid_App_Install,2024-07-14 00:00:00,1
C04673,Bengaluru,Jayanagar,55+,organic,2024-07-12 00:00:00,1
C04674,Bengaluru,Indiranagar,35-44,influencer,2024-07-07 00:00:00,1
C04675,Bengaluru,Whitefield,35-44,REFERRAL,2024-06-03 00:00:00,0
C04676,,Electronic City,25-34,referral,2025-02-21 00:00:00,1
C04677,Bengaluru,Indiranagar,35-44,referral,2025-06-10 00:00:00,1
C04678,Bengaluru,Yelahanka,25-34,organic,2024-11-19 00:00:00,1
C04679,Bengaluru,Marathahalli,18-24,influencer,2024-07-08 00:00:00,0
C04680,Bengaluru,Marathahalli,25-34,PAID_APP_INSTALL,2024-07-31 00:00:00,1
C04681,Bengaluru,HSR Layout,45-54,coupon,2024-09-25 00:00:00,1
C04682,Bengaluru,Koramangala,35-44,Organic,2025-12-08 00:00:00,1
C04683,Bengaluru,Yelahanka,18-24,paid_app_install,2024-07-22 00:00:00,1
C04684,Bengaluru,HSR Layout,45-54,organic,2025-01-23 00:00:00,1
C04685,Bengaluru,Bellandur,25-34,referral,2024-09-13 00:00:00,1
C04686,Bengaluru,Whitefield,25-34,coupon,2024-08-03 00:00:00,1
C04687,,Indiranagar,25-34,referral,2024-09-18 00:00:00,1
C04688,Bengaluru,Indiranagar,25-34,organic,2024-06-14 00:00:00,1
C04689,Bengaluru,BTM Layout,25-34,organic,2025-03-16 00:00:00,1
C04690,Bengaluru,Yelahanka,25-34,referral,2024-07-21 00:00:00,1
C04691,Bengaluru,HSR Layout,35-44,paid_app_install,2025-01-19 00:00:00,1
C04692,,HSR Layout,25-34,word_of_mouth,2024-06-13 00:00:00,1
C04693,,HSR Layout,35-44,Paid_App_Install,2025-12-11 00:00:00,1
C04694,Bengaluru,BTM Layout,18-24,coupon,2024-07-09 00:00:00,1
C04695,Bengaluru,Whitefield,35-44,PAID_APP_INSTALL,2025-06-21 00:00:00,1
C04696,Bengaluru,Electronic City,35-44,coupon,2025-03-26 00:00:00,1
C04697,Bengaluru,BTM Layout,35-44,organic,2026-02-09 00:00:00,1
C04698,Bengaluru,BTM Layout,25-34,coupon,2024-09-25 00:00:00,0
C04699,Bengaluru,Indiranagar,35-44,referral,2025-01-20 00:00:00,0
C04700,Bengaluru,Yelahanka,18-24,coupon,2024-08-23 00:00:00,1
C04701,,Koramangala,45-54,organic,2024-07-07 00:00:00,1
C04702,Bengaluru,Indiranagar,18-24,paid_app_install,2024-09-14 00:00:00,1
C04703,Bengaluru,Marathahalli,18-24,paid_app_install,2024-07-03 00:00:00,1
C04704,Bengaluru,Marathahalli,25-34,word_of_mouth,2026-03-31 00:00:00,1
C04705,Bengaluru,Whitefield,35-44,PAID_APP_INSTALL,2024-06-19 00:00:00,1
C04706,Bengaluru,Whitefield,18-24,referral,2024-11-08 00:00:00,1
C04707,Bengaluru,Bellandur,45-54,influencer,2024-11-25 00:00:00,1
C04708,Bengaluru,Koramangala,55+,REFERRAL,2024-10-18 00:00:00,1
C04709,Bengaluru,Bellandur,35-44,organic,2024-12-13 00:00:00,1
C04710,Bengaluru,Marathahalli,25-34,organic,2024-06-23 00:00:00,1
C04711,Bengaluru,Whitefield,35-44,organic,2024-10-24 00:00:00,1
C04712,Bengaluru,Whitefield,25-34,influencer,2024-07-31 00:00:00,1
C04713,Bengaluru,Koramangala,25-34,coupon,2025-10-20 00:00:00,1
C04714,Bengaluru,Jayanagar,45-54,coupon,2025-02-14 00:00:00,1
C04715,Bengaluru,BTM Layout,55+,organic,2026-03-09 00:00:00,1
C04716,Bengaluru,HSR Layout,45-54,organic,2024-06-07 00:00:00,1
C04717,Bengaluru,Marathahalli,25-34,Organic,2024-07-31 00:00:00,1
C04718,Bengaluru,Yelahanka,25-34,organic,2024-07-10 00:00:00,0
C04719,Bengaluru,Whitefield,25-34,organic,2024-06-03 00:00:00,1
C04720,Bengaluru,Electronic City,25-34,referral,2024-07-20 00:00:00,1
C04721,Bengaluru,HSR Layout,25-34,influencer,2024-12-22 00:00:00,1
C04722,Bengaluru,Indiranagar,25-34,influencer,2024-07-18 00:00:00,1
C04723,Bengaluru,Koramangala,35-44,influencer,2024-10-07 00:00:00,1
C04724,Bengaluru,Whitefield,35-44,referral,2025-06-29 00:00:00,1
C04725,Bengaluru,Koramangala,35-44,PAID_APP_INSTALL,2024-12-31 00:00:00,1
C04726,Bengaluru,Indiranagar,35-44,paid_app_install,2024-08-30 00:00:00,1
C04727,Bengaluru,Electronic City,18-24,REFERRAL,2024-08-23 00:00:00,1
C04728,Bengaluru,Bellandur,18-24,Organic,2024-09-18 00:00:00,1
C04729,Bengaluru,Jayanagar,35-44,ORGANIC,2024-07-06 00:00:00,1
C04730,Bengaluru,Koramangala,25-34,organic,2024-11-28 00:00:00,1
C04731,Bengaluru,Indiranagar,25-34,referral,2024-08-21 00:00:00,1
C04732,Bengaluru,Indiranagar,18-24,organic,2025-05-11 00:00:00,1
C04733,Bengaluru,Jayanagar,25-34,referral,2025-02-10 00:00:00,1
C04734,Bengaluru,Electronic City,35-44,organic,2024-11-17 00:00:00,1
C04735,Bengaluru,Whitefield,45-54,paid_app_install,2024-08-21 00:00:00,1
C04736,Bengaluru,Indiranagar,45-54,organic,2024-07-13 00:00:00,1
C04737,Bengaluru,BTM Layout,25-34,influencer,2025-02-25 00:00:00,1
C04738,Bengaluru,HSR Layout,25-34,organic,2024-09-28 00:00:00,1
C04739,Bengaluru,HSR Layout,35-44,organic,2024-07-16 00:00:00,1
C04740,Bengaluru,Marathahalli,25-34,coupon,2024-07-10 00:00:00,1
C04741,Bengaluru,Jayanagar,25-34,influencer,2024-07-03 00:00:00,1
C04742,Bengaluru,Indiranagar,45-54,organic,2025-02-26 00:00:00,1
C04743,Bengaluru,Indiranagar,35-44,influencer,2024-07-17 00:00:00,1
C04744,,Yelahanka,45-54,INFLUENCER,2024-10-13 00:00:00,0
C04745,Bengaluru,Koramangala,25-34,referral,2024-09-17 00:00:00,1
C04746,Bengaluru,Indiranagar,25-34,Referral,2024-11-03 00:00:00,1
C04747,Bengaluru,Koramangala,35-44,coupon,2025-06-13 00:00:00,1
C04748,Bengaluru,Indiranagar,18-24,organic,2025-05-31 00:00:00,1
C04749,Bengaluru,Whitefield,35-44,referral,2024-09-16 00:00:00,1
C04750,Bengaluru,Bellandur,25-34,referral,2024-06-03 00:00:00,1
C04751,Bengaluru,HSR Layout,35-44,paid_app_install,2024-09-09 00:00:00,1
C04752,Bengaluru,Whitefield,35-44,coupon,2024-11-15 00:00:00,1
C04753,Bengaluru,Marathahalli,25-34,paid_app_install,2024-10-25 00:00:00,0
C04754,Bengaluru,BTM Layout,25-34,paid_app_install,2024-12-07 00:00:00,1
C04755,Bengaluru,Electronic City,35-44,word_of_mouth,2024-07-01 00:00:00,1
C04756,Bengaluru,Electronic City,35-44,Influencer,2024-12-05 00:00:00,1
C04757,Bengaluru,Indiranagar,25-34,paid_app_install,2024-07-07 00:00:00,1
C04758,Bengaluru,Bellandur,45-54,word_of_mouth,2025-02-05 00:00:00,1
C04759,Bengaluru,Whitefield,25-34,Organic,2024-08-14 00:00:00,1
C04760,Bengaluru,Yelahanka,25-34,influencer,2025-01-09 00:00:00,1
C04761,Bengaluru,Whitefield,18-24,paid_app_install,2024-06-09 00:00:00,1
C04762,Bengaluru,Yelahanka,45-54,coupon,2024-09-03 00:00:00,1
C04763,Bengaluru,Jayanagar,18-24,Coupon,2025-01-06 00:00:00,0
C04764,Bengaluru,Koramangala,25-34,paid_app_install,2024-07-17 00:00:00,1
C04765,Bengaluru,BTM Layout,35-44,coupon,2025-03-13 00:00:00,1
C04766,Bengaluru,Yelahanka,25-34,INFLUENCER,2024-11-27 00:00:00,1
C04767,,Electronic City,25-34,organic,2024-11-07 00:00:00,1
C04768,Bengaluru,Indiranagar,25-34,organic,2024-08-18 00:00:00,1
C04769,Bengaluru,Jayanagar,35-44,influencer,2024-09-27 00:00:00,1
C04770,Bengaluru,HSR Layout,25-34,REFERRAL,2024-11-11 00:00:00,1
C04771,Bengaluru,Indiranagar,45-54,referral,2024-09-24 00:00:00,0
C04772,Bengaluru,Whitefield,45-54,referral,2025-01-02 00:00:00,1
C04773,Bengaluru,Koramangala,35-44,coupon,2024-09-11 00:00:00,1
C04774,Bengaluru,Bellandur,35-44,referral,2024-07-11 00:00:00,1
C04775,Bengaluru,HSR Layout,25-34,coupon,2024-07-14 00:00:00,1
C04776,Bengaluru,Bellandur,25-34,COUPON,2024-06-02 00:00:00,1
C04777,,Indiranagar,35-44,referral,2024-08-04 00:00:00,1
C04778,Bengaluru,HSR Layout,45-54,referral,2025-02-04 00:00:00,1
C04779,Bengaluru,Koramangala,25-34,paid_app_install,2025-03-12 00:00:00,0
C04780,Bengaluru,Koramangala,25-34,paid_app_install,2024-07-11 00:00:00,1
C04781,Bengaluru,Indiranagar,25-34,referral,2025-12-28 00:00:00,1
C04782,Bengaluru,Koramangala,25-34,organic,2024-10-04 00:00:00,0
C04783,,BTM Layout,18-24,Organic,2025-08-22 00:00:00,1
C04784,Bengaluru,HSR Layout,25-34,organic,2025-01-07 00:00:00,1
C04785,Bengaluru,Whitefield,25-34,organic,2025-01-17 00:00:00,1
C04786,Bengaluru,HSR Layout,25-34,organic,2024-06-16 00:00:00,1
C04787,Bengaluru,Electronic City,25-34,Influencer,2024-07-15 00:00:00,1
C04788,Bengaluru,Electronic City,35-44,word_of_mouth,2024-06-02 00:00:00,0
C04789,Bengaluru,BTM Layout,45-54,influencer,2025-01-13 00:00:00,1
C04790,Bengaluru,HSR Layout,55+,Coupon,2024-08-16 00:00:00,0
C04791,Bengaluru,Indiranagar,25-34,paid_app_install,2025-03-06 00:00:00,1
C04792,Bengaluru,Yelahanka,18-24,paid_app_install,2024-08-14 00:00:00,1
C04793,Bengaluru,Indiranagar,55+,REFERRAL,2025-04-04 00:00:00,1
C04794,Bengaluru,HSR Layout,35-44,referral,2024-06-26 00:00:00,1
C04795,Bengaluru,HSR Layout,25-34,paid_app_install,2024-07-05 00:00:00,1
C04796,Bengaluru,HSR Layout,18-24,Coupon,2024-08-15 00:00:00,1
C04797,,Koramangala,18-24,referral,2024-09-03 00:00:00,1
C04798,Bengaluru,Bellandur,18-24,organic,2024-08-17 00:00:00,0
C04799,Bengaluru,Indiranagar,18-24,paid_app_install,2025-02-15 00:00:00,1
C04800,Bengaluru,Marathahalli,45-54,organic,2024-06-19 00:00:00,1
C04801,Bengaluru,Indiranagar,25-34,organic,2024-08-17 00:00:00,1
C04802,Bengaluru,Indiranagar,35-44,paid_app_install,2025-04-23 00:00:00,1
C04803,Bengaluru,Electronic City,35-44,referral,2024-06-13 00:00:00,1
C04804,Bengaluru,Koramangala,35-44,Influencer,2025-10-27 00:00:00,1
C04805,Bengaluru,Bellandur,45-54,coupon,2026-03-31 00:00:00,0
C04806,Bengaluru,BTM Layout,55+,influencer,2024-06-17 00:00:00,1
C04807,Bengaluru,Indiranagar,25-34,referral,2024-08-01 00:00:00,1
C04808,Bengaluru,Yelahanka,55+,organic,2024-08-23 00:00:00,0
C04809,Bengaluru,Koramangala,35-44,REFERRAL,2025-02-25 00:00:00,0
C04810,Bengaluru,Electronic City,18-24,paid_app_install,2024-11-11 00:00:00,0
C04811,Bengaluru,Koramangala,35-44,referral,2024-12-04 00:00:00,1
C04812,,Electronic City,35-44,organic,2025-02-11 00:00:00,1
C04813,Bengaluru,Indiranagar,45-54,Organic,2024-06-23 00:00:00,1
C04814,Bengaluru,BTM Layout,25-34,referral,2025-04-19 00:00:00,1
C04815,Bengaluru,Jayanagar,25-34,Referral,2025-01-07 00:00:00,0
C04816,Bengaluru,Yelahanka,18-24,Influencer,2024-11-03 00:00:00,1
C04817,Bengaluru,Electronic City,25-34,referral,2025-07-02 00:00:00,1
C04818,Bengaluru,Bellandur,18-24,organic,2025-01-03 00:00:00,1
C04819,Bengaluru,Electronic City,25-34,referral,2024-07-11 00:00:00,1
C04820,Bengaluru,Koramangala,35-44,Coupon,2024-09-10 00:00:00,1
C04821,Bengaluru,HSR Layout,25-34,organic,2024-10-01 00:00:00,1
C04822,Bengaluru,HSR Layout,25-34,influencer,2024-06-11 00:00:00,0
C04823,Bengaluru,HSR Layout,25-34,Influencer,2025-12-09 00:00:00,1
C04824,Bengaluru,Whitefield,18-24,paid_app_install,2024-06-25 00:00:00,1
C04825,Bengaluru,BTM Layout,25-34,Organic,2025-01-02 00:00:00,1
C04826,Bengaluru,Koramangala,18-24,coupon,2024-10-06 00:00:00,1
C04827,Bengaluru,Jayanagar,25-34,influencer,2024-06-05 00:00:00,1
C04828,Bengaluru,Koramangala,18-24,paid_app_install,2025-09-09 00:00:00,0
C04829,Bengaluru,HSR Layout,18-24,ORGANIC,2025-05-10 00:00:00,1
C04830,Bengaluru,BTM Layout,25-34,paid_app_install,2024-10-12 00:00:00,1
C04831,Bengaluru,Bellandur,25-34,paid_app_install,2024-07-17 00:00:00,1
C04832,Bengaluru,Jayanagar,18-24,referral,2024-06-24 00:00:00,1
C04833,Bengaluru,Marathahalli,25-34,referral,2024-08-21 00:00:00,1
C04834,Bengaluru,Koramangala,35-44,influencer,2024-07-24 00:00:00,1
C04835,Bengaluru,BTM Layout,35-44,ORGANIC,2024-10-06 00:00:00,1
C04836,Bengaluru,Indiranagar,18-24,paid_app_install,2026-02-01 00:00:00,1
C04837,Bengaluru,HSR Layout,25-34,organic,2024-11-02 00:00:00,1
C04838,Bengaluru,Whitefield,35-44,organic,2025-07-03 00:00:00,1
C04839,Bengaluru,Indiranagar,18-24,influencer,2024-12-07 00:00:00,1
C04840,Bengaluru,HSR Layout,45-54,organic,2024-09-25 00:00:00,1
C04841,Bengaluru,Yelahanka,45-54,WORD_OF_MOUTH,2025-05-14 00:00:00,1
C04842,Bengaluru,Yelahanka,45-54,COUPON,2024-09-23 00:00:00,1
C04843,Bengaluru,HSR Layout,35-44,influencer,2025-06-01 00:00:00,1
C04844,Bengaluru,Indiranagar,35-44,paid_app_install,2024-08-02 00:00:00,1
C04845,Bengaluru,Koramangala,35-44,COUPON,2024-06-25 00:00:00,1
C04846,Bengaluru,Whitefield,35-44,organic,2025-05-14 00:00:00,1
C04847,Bengaluru,Yelahanka,35-44,paid_app_install,2024-11-07 00:00:00,0
C04848,Bengaluru,Koramangala,35-44,organic,2025-07-01 00:00:00,1
C04849,Bengaluru,Jayanagar,25-34,referral,2025-10-14 00:00:00,1
C04850,Bengaluru,Indiranagar,25-34,influencer,2024-06-10 00:00:00,1
C04851,Bengaluru,Yelahanka,45-54,Paid_App_Install,2024-10-04 00:00:00,1
C04852,,HSR Layout,18-24,Organic,2024-08-24 00:00:00,1
C04853,Bengaluru,Bellandur,35-44,ORGANIC,2024-11-24 00:00:00,1
C04854,Bengaluru,HSR Layout,55+,INFLUENCER,2025-03-12 00:00:00,1
C04855,Bengaluru,Marathahalli,35-44,referral,2024-07-30 00:00:00,1
C04856,Bengaluru,Koramangala,55+,paid_app_install,2024-10-25 00:00:00,1
C04857,Bengaluru,Koramangala,35-44,influencer,2025-01-09 00:00:00,1
C04858,Bengaluru,Yelahanka,18-24,organic,2024-06-26 00:00:00,1
C04859,Bengaluru,Electronic City,35-44,organic,2025-03-30 00:00:00,1
C04860,Bengaluru,Electronic City,25-34,influencer,2024-11-15 00:00:00,1
C04861,Bengaluru,Marathahalli,25-34,referral,2025-11-20 00:00:00,1
C04862,Bengaluru,Bellandur,25-34,organic,2024-08-14 00:00:00,1
C04863,Bengaluru,Indiranagar,25-34,referral,2024-06-21 00:00:00,1
